rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
18,ChatGPT,WeChatMsg,39588,4264,,https://github.com/LC044/WeChatMsg,LC044,0,2025-04-26T17:26:17Z,
19,ChatGPT,Flowise,39233,20221,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,539,2025-05-29T21:36:48Z,"Build AI Agents, Visually"
20,ChatGPT,Pake,38951,7220,Rust,https://github.com/tw93/Pake,tw93,60,2025-03-25T12:35:16Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
21,ChatGPT,quivr,37911,3638,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,5,2025-05-27T10:38:00Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
22,ChatGPT,Open-Assistant,37361,3262,Python,https://github.com/LAION-AI/Open-Assistant,LAION-AI,227,2024-08-17T01:55:35Z,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
23,ChatGPT,chatgpt-on-wechat,37269,9251,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,287,2025-05-25T09:44:28Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT4.1/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
24,ChatGPT,ChatTTS,36405,3937,Python,https://github.com/2noise/ChatTTS,2noise,60,2025-05-23T13:00:56Z,A generative speech model for daily dialogue.
25,ChatGPT,hello-algorithm,35646,6473,Java,https://github.com/geekxh/hello-algorithm,geekxh,11,2023-06-13T04:13:17Z,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站
26,ChatGPT,Langchain-Chatchat,35164,5901,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,180,2025-03-25T15:45:51Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
27,ChatGPT,siyuan,35003,2154,TypeScript,https://github.com/siyuan-note/siyuan,siyuan-note,343,2025-05-29T14:04:04Z,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
28,ChatGPT,chatbox,34999,3351,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,695,2025-05-28T12:59:36Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
29,ChatGPT,MoneyPrinterTurbo,34977,4959,Python,https://github.com/harry0703/MoneyPrinterTurbo,harry0703,142,2025-05-16T03:03:36Z,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
30,ChatGPT,aider,33661,3064,Python,https://github.com/Aider-AI/aider,Aider-AI,845,2025-05-27T20:33:42Z,aider is AI pair programming in your terminal
31,ChatGPT,mem0,33082,3252,Python,https://github.com/mem0ai/mem0,mem0ai,313,2025-05-29T20:47:20Z,Memory for AI Agents; SOTA in AI Agent Memory; Announcing OpenMemory MCP - local and secure memory management.
32,ChatGPT,chatgpt-web,31949,11202,Vue,https://github.com/Chanzhaoyu/chatgpt-web,Chanzhaoyu,0,2024-08-16T15:26:57Z,用 Express 和  Vue3 搭建的 ChatGPT 演示网页
33,ChatGPT,Hello-Python,30322,1949,Python,https://github.com/mouredev/Hello-Python,mouredev,18,2025-02-28T12:39:35Z,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. 100 clases, 44 horas en vídeo, código, proyectos y grupo de chat. Fundamentos, frontend, backend, testing, IA..."
34,ChatGPT,khoj,30174,1687,Python,https://github.com/khoj-ai/khoj,khoj-ai,75,2025-05-28T08:16:56Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
35,ChatGPT,GPT_API_free,30015,2174,Python,https://github.com/chatanywhere/GPT_API_free,chatanywhere,11,2025-05-17T17:09:25Z,Free ChatGPT&DeepSeek API Key，免费ChatGPT&DeepSeek API。免费接入DeepSeek API和GPT4 API，支持 gpt | deepseek | claude | gemini | grok 等排名靠前的常用大模型。
36,ChatGPT,jan,29264,1737,TypeScript,https://github.com/menloresearch/jan,menloresearch,112,2025-05-30T02:17:11Z,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer
37,ChatGPT,Jobs_Applier_AI_Agent_AIHawk,28230,4232,Python,https://github.com/feder-cr/Jobs_Applier_AI_Agent_AIHawk,feder-cr,11,2025-05-28T13:24:12Z,"AIHawk aims to easy job hunt process by automating the job application process. Utilizing artificial intelligence, it enables users to apply for multiple jobs in a tailored way."
38,ChatGPT,ChatGPT,28040,4485,Python,https://github.com/acheong08/ChatGPT,acheong08,11,2023-08-02T06:02:10Z,Reverse engineered ChatGPT API
39,ChatGPT,continue,26540,2862,TypeScript,https://github.com/continuedev/continue,continuedev,848,2025-05-29T23:04:46Z,"⏩ Create, share, and use custom AI code assistants with our open-source IDE extensions and hub of models, rules, prompts, docs, and other building blocks"
40,ChatGPT,LibreChat,26048,4552,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,153,2025-05-29T18:31:33Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
41,ChatGPT,one-api,25454,5204,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,856,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
42,ChatGPT,openai-translator,24445,1786,TypeScript,https://github.com/openai-translator/openai-translator,openai-translator,477,2024-11-16T20:34:00Z,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.
43,ChatGPT,Chat2DB,23117,2506,Java,https://github.com/CodePhiliaX/Chat2DB,CodePhiliaX,456,2025-05-22T02:29:00Z,"🔥🔥🔥AI-driven database tool and SQL client, The hottest GUI client, supporting MySQL, Oracle, PostgreSQL, DB2, SQL Server, DB2, SQLite, H2, ClickHouse, and more."
44,ChatGPT,LLaVA,22649,2498,Python,https://github.com/haotian-liu/LLaVA,haotian-liu,1073,2024-08-12T09:52:38Z,[NeurIPS'23 Oral] Visual Instruction Tuning (LLaVA) built towards GPT-4V level capabilities and beyond.
45,ChatGPT,void,22377,1413,TypeScript,https://github.com/voideditor/void,voideditor,154,2025-05-30T02:16:24Z,
46,ChatGPT,SmsForwarder,21217,2762,Kotlin,https://github.com/pppscn/SmsForwarder,pppscn,24,2025-05-11T11:50:56Z,短信转发器——监控Android手机短信、来电、APP通知，并根据指定规则转发到其他手机：钉钉群自定义机器人、钉钉企业内机器人、企业微信群机器人、飞书机器人、企业微信应用消息、邮箱、bark、webhook、Telegram机器人、Server酱、PushPlus、手机短信等。包括主动控制服务端与客户端，让你轻松远程发短信、查短信、查通话、查话簿、查电量等。（V3.0 新增）PS.这个APK主要是学习与自用，如有BUG请提ISSUE，同时欢迎大家提PR指正
47,ChatGPT,chatgpt-retrieval-plugin,21188,3686,Python,https://github.com/openai/chatgpt-retrieval-plugin,openai,171,2024-07-04T22:00:16Z,The ChatGPT Retrieval Plugin lets you easily find personal or work documents by asking questions in natural language.
48,ChatGPT,architecture.of.internet-product,20283,4685,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
49,ChatGPT,best-of-ml-python,20095,2778,,https://github.com/ml-tooling/best-of-ml-python,ml-tooling,23,2025-05-29T19:24:21Z,🏆 A ranked list of awesome machine learning Python libraries. Updated weekly.
50,ChatGPT,awesome-free-chatgpt,19952,1386,Python,https://github.com/LiLittleCat/awesome-free-chatgpt,LiLittleCat,60,2025-04-01T10:20:27Z,"🆓免费的 ChatGPT 镜像网站列表，持续更新。List of free ChatGPT mirror sites, continuously updated. "
51,ChatGPT,ChatPaper,18923,1950,Python,https://github.com/kaixindelele/ChatPaper,kaixindelele,67,2024-04-04T02:45:02Z,Use ChatGPT to summarize the arXiv papers. 全流程加速科研，利用chatgpt进行论文全文总结+专业翻译+润色+审稿+审稿回复
52,ChatGPT,vpncn.github.io,17548,1542,HTML,https://github.com/vpncn/vpncn.github.io,vpncn,0,2025-05-08T15:56:42Z,2025中国翻墙软件VPN推荐以及科学上网避坑，稳定好用。对比SSR机场、蓝灯、V2ray、老王VPN、VPS搭建梯子等科学上网与翻墙软件，中国最新科学上网翻墙梯子VPN下载推荐，访问Chatgpt。
53,ChatGPT,carrot,17061,1449,,https://github.com/xx025/carrot,xx025,0,2025-05-12T16:04:05Z,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点
54,ChatGPT,repomix,16423,712,TypeScript,https://github.com/yamadashy/repomix,yamadashy,88,2025-05-30T01:19:03Z,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
55,ChatGPT,ai-chatbot,16386,4512,TypeScript,https://github.com/vercel/ai-chatbot,vercel,203,2025-05-24T20:17:05Z,"A full-featured, hackable Next.js AI chatbot built by Vercel"
56,ChatGPT,FinGPT,16289,2302,Jupyter Notebook,https://github.com/AI4Finance-Foundation/FinGPT,AI4Finance-Foundation,71,2024-12-26T03:22:34Z,FinGPT: Open-Source Financial Large Language Models!  Revolutionize 🔥    We release the trained model on HuggingFace.
57,ChatGPT,ChatALL,15819,1677,JavaScript,https://github.com/ai-shifu/ChatALL,ai-shifu,227,2025-05-22T16:24:36Z," Concurrently chat with ChatGPT, Bing Chat, Bard, Alpaca, Vicuna, Claude, ChatGLM, MOSS, 讯飞星火, 文心一言 and more, discover the best answers"
58,ChatGPT,DocsGPT,15664,1666,TypeScript,https://github.com/arc53/DocsGPT,arc53,20,2025-05-28T23:54:00Z,"DocsGPT is an open-source genAI tool that helps users get reliable answers from knowledge source, while avoiding hallucinations. It enables private and reliable information retrieval, with tooling and agentic system capability built in."
59,ChatGPT,web-llm,15571,1017,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,106,2025-05-05T03:17:42Z,High-performance In-browser LLM Inference Engine 
60,ChatGPT,ChuanhuChatGPT,15417,2280,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,122,2025-03-13T09:36:38Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
61,ChatGPT,kirara-ai,15365,1682,Python,https://github.com/lss233/kirara-ai,lss233,96,2025-05-24T15:31:21Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
62,ChatGPT,leedl-tutorial,15174,3031,Jupyter Notebook,https://github.com/datawhalechina/leedl-tutorial,datawhalechina,6,2025-05-13T05:54:38Z,《李宏毅深度学习教程》（李宏毅老师推荐👍，苹果书🍎），PDF下载地址：https://github.com/datawhalechina/leedl-tutorial/releases
63,ChatGPT,KeepChatGPT,14822,733,JavaScript,https://github.com/xcanwin/KeepChatGPT,xcanwin,98,2025-05-28T21:11:03Z,这是一款提高ChatGPT的数据安全能力和效率的插件。并且免费共享大量创新功能，如：自动刷新、保持活跃、数据安全、取消审计、克隆对话、言无不尽、净化页面、展示大屏、拦截跟踪、日新月异、明察秋毫等。让我们的AI体验无比安全、顺畅、丝滑、高效、简洁。
64,ChatGPT,open-im-server,14791,2600,Go,https://github.com/openimsdk/open-im-server,openimsdk,98,2025-05-29T10:35:35Z,IM Chat ChatGPT
65,ChatGPT,novel,14757,1224,TypeScript,https://github.com/steven-tey/novel,steven-tey,104,2025-01-18T14:26:33Z,Notion-style WYSIWYG editor with AI-powered autocompletion.
66,ChatGPT,CosyVoice,14180,1473,Python,https://github.com/FunAudioLLM/CosyVoice,FunAudioLLM,716,2025-05-27T06:07:56Z,"Multi-lingual large voice generation model, providing inference, training and deployment full-stack ability."
67,ChatGPT,botpress,13753,2013,TypeScript,https://github.com/botpress/botpress,botpress,12,2025-05-30T02:38:19Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
68,ChatGPT,RWKV-LM,13648,916,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,108,2025-05-26T10:01:06Z,"RWKV (pronounced RwaKuv) is an RNN with great LLM performance, which can also be directly trained like a GPT transformer (parallelizable). We are at RWKV-7 ""Goose"". So it's combining the best of RNN and transformer - great performance, linear time, constant space (no kv-cache), fast training, infinite ctx_len, and free sentence embedding."
69,ChatGPT,wechat-chatgpt,13313,3835,TypeScript,https://github.com/fuergaosi233/wechat-chatgpt,fuergaosi233,0,2024-05-20T09:44:41Z,Use ChatGPT On Wechat via wechaty
70,ChatGPT,chatgpt-google-extension,13226,1489,TypeScript,https://github.com/wong2/chatgpt-google-extension,wong2,98,2024-08-14T17:49:27Z,This project is deprecated. Check my new project ChatHub:
71,ChatGPT,onyx,12922,1688,Python,https://github.com/onyx-dot-app/onyx,onyx-dot-app,190,2025-05-30T03:22:31Z,Gen-AI Chat for Teams - Think ChatGPT if it had access to your team's unique knowledge.
72,ChatGPT,gorilla,12109,1129,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,101,2025-05-27T00:57:01Z,Gorilla: Training and Evaluating LLMs for Function Calls (Tool Calls)
73,ChatGPT,MOSS,12044,1145,Python,https://github.com/OpenMOSS/MOSS,OpenMOSS,235,2024-07-13T14:52:59Z,An open-source tool-augmented conversational language model from Fudan University
74,ChatGPT,h2ogpt,11824,1289,Python,https://github.com/h2oai/h2ogpt,h2oai,288,2025-05-25T19:02:29Z,"Private chat with local GPT with document, images, video, etc. 100% private, Apache 2.0. Supports oLLaMa, Mixtral, llama.cpp, and more. Demo: https://gpt.h2o.ai/ https://gpt-docs.h2o.ai/"
75,ChatGPT,MoneyPrinter,11818,1515,Python,https://github.com/FujiwaraChoki/MoneyPrinter,FujiwaraChoki,8,2025-03-20T07:46:34Z,Automate Creation of YouTube Shorts using MoviePy.
76,ChatGPT,LLMSurvey,11530,893,Python,https://github.com/RUCAIBox/LLMSurvey,RUCAIBox,21,2025-03-11T09:51:42Z,"The official GitHub page for the survey paper ""A Survey of Large Language Models""."
77,ChatGPT,LangBot,11493,868,Python,https://github.com/RockChinQ/LangBot,RockChinQ,89,2025-05-29T08:51:52Z,🤩 IM bot platform designed for the LLM era / 简单易用的大模型即时通信机器人平台 ⚡️ 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 🧩 支持 ChatGPT、DeepSeek、Dify、Claude、Google Gemini、xAI、PPIO、Ollama、阿里云百炼、SiliconFlow、Qwen、Moonshot、SillyTraven、MCP、WeClone 等 LLM & Agent
